"Category","SubCategory","EndPointUri","Method","Function","Status","Notes","ParameterIn","ParameterName","ParameterReq","ParameterType","ParameterFormat","ParameterEnum","ParameterEnumCount","ParameterDefault","ParameterNullable","ParameterMinimum","ParameterMaximum","ParameterDescription","ParameterItems","ApiTitle","ApiVersion","SchemaVersion","Tag","EndpointFullPath","EndpointCount","MethodCount","ParameterCount","Description"
"Forensics","Export Application","/applications/{application_id}/forensics/export/{export_format}","GET",,,,"query","accountIds","False","string",,,"0",,,"100000000000000000",,"List of Account IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Forensics","/web/api/v2.1/applications/{application_id}/forensics/export/{export_format}","451",,"4520","[DEPRECATED] Returns an empty array"
"Forensics","Export Application","/applications/{application_id}/forensics/export/{export_format}","GET",,,,"query","groupIds","False","string",,,"0",,,"100000000000000000",,"List of Group IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Forensics","/web/api/v2.1/applications/{application_id}/forensics/export/{export_format}","451",,"4520","[DEPRECATED] Returns an empty array"
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","scanOnlyLocalSubnets","False","boolean",,,"0",,,,,"Allow remote tasks form this network",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","mdnsScan","False","boolean",,,"0",,,,,"MDNS scan enabled",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","macAddress__contains","False","string",,,"0",,,,,"Free-text filter by mac address (supports multiple values). Example: ""aa:ee:b1"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","connectedRangers__gte","False","integer",,,"0",,,,,"Total agents (more than or equal)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","createdAt__between","False","string",,,"0",,,,,"Date range for creation time (format: <from_timestamp>-<to_timestamp>, inclusive). Example: ""1514978890136-1514978650130"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","externalIp","False","string",,,"0",,,,,"Search external ip using a CIDR expression or exact IP",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","accountIds","False","string",,,"0",,,"100000000000000000",,"List of Account IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","agentPercentage__lte","False","number",,,"0",,,,,"Agent percentage (less than or equal)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","agentPercentage__gte","False","number",,,"0",,,,,"Agent percentage (more than or equal)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","sortBy","False","string",,"id,ip,macAddress,externalIp,allowScan,networkName,totalAgents,agentPercentage,createdAt,numberOfAgents,numberOfRangers,expiryDate,connectedRangers","13",,"True",,,"The column to sort the results by. Example: ""id"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","updatedAt__between","False","string",,,"0",,,,,"Date range for update time (format: <from_timestamp>-<to_timestamp>, inclusive). Example: ""1514978890136-1514978650130"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","numberOfRangers__lt","False","integer",,,"0",,,,,"Ranger count (less than)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","snmpScan","False","boolean",,,"0",,,,,"SNMP scan enabled",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","manufacturer__contains","False","string",,,"0",,,,,"Free-text filter by manufacturer (supports multiple values). Example: ""Company"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","ip__contains","False","string",,,"0",,,,,"Free-text filter by IP Address (supports multiple values). Example: ""192.168.0.1/24,10.1"".","@{type=string; minLength=2; pattern=^[\d.\/]+$}","S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","numberOfAgents__between","False","string",,,"0",,,,,"The number of non decommissioned agents in this network. Example: ""2-8"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","numberOfRangers__gte","False","integer",,,"0",,,,,"Ranger count (more than or equal)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","connectedRangers__lte","False","integer",,,"0",,,,,"Total agents (less than or equal)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","siteIds","False","string",,,"0",,,"100000000000000000",,"List of Site IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","ids","False","string",,,"0",,,"100000000000000000",,"List of gateway ids. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","archived","False","boolean",,,"0",,,,,"Archived network",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","totalAgents__lte","False","integer",,,"0",,,,,"Total agents (less than or equal)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","updatedAt__lt","False","string",,,"0",,,,,"Gateway updated before this timestamp. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","ip","False","string",,,"0",,,,,"Search ip using a CIDR expression exact IP",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","createdAt__gte","False","string",,,"0",,,,,"Gateway created after or at this timestamp. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","sortOrder","False","string",,"asc,desc","2",,"True",,,"Sort direction. Example: ""asc"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","networkName__contains","False","string",,,"0",,,,,"Free-text filter by network name (supports multiple values). Example: ""Network1"".","@{type=string; minLength=2}","S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","skipCount","False","boolean",,,"0",,"True",,,"If true, total number of items will not be calculated, which speeds up execution time.",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","allowScan","False","string",,,"0",,,,,"Do we allow scanning in this network",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","updatedAt__gt","False","string",,,"0",,,,,"Gateway updated after this timestamp. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","numberOfRangers__between","False","string",,,"0",,,,,"The number of non decommissioned agents in this network. Example: ""2-8"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","agentPercentage__gt","False","number",,,"0",,,,,"Agent percentage (more than)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","icmpScan","False","boolean",,,"0",,,,,"ICMP scan enabled",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","manufacturer","False","string",,,"0",,,,,"The gateway manufacturer obtained from the mac address",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","connectedRangers__gt","False","integer",,,"0",,,,,"Total agents (more than)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","smbScan","False","boolean",,,"0",,,,,"SMB scan enabled",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","cursor","False","string",,,"0",,"True",,,"Cursor position returned by the last request. Use to iterate over more than 1000 items. Example: ""YWdlbnRfaWQ6NTgwMjkzODE="".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","numberOfAgents__lte","False","integer",,,"0",,,,,"Agent count (less than or equal)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","numberOfRangers__lte","False","integer",,,"0",,,,,"Ranger count (less than or equal)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","numberOfRangers__gt","False","integer",,,"0",,,,,"Ranger count (more than)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","createdAt__lte","False","string",,,"0",,,,,"Gateway created before or at this timestamp. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","query","False","string",,,"0",,,,,"Free text query",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","totalAgents__between","False","string",,,"0",,,,,"The total of non decommissioned agents in the account. Example: ""2-8"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","updatedAt__lte","False","string",,,"0",,,,,"Gateway updated before or at this timestamp. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","externalIp__contains","False","string",,,"0",,,,,"Free-text filter by visible IP (supports multiple values). Example: ""192.168.0.1/24,10.1"".","@{type=string; minLength=2; pattern=^[\d.\/]+$}","S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","udpPorts__contains","False","integer","int32",,"0",,,"0","65535","Free-text filter by udp port (supports multiple values). Example: ""137,2002"".","@{type=integer; format=int32; minimum=0; maximum=65535}","S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","totalAgents__gte","False","integer",,,"0",,,,,"Total agents (more than or equal)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","totalAgents__gt","False","integer",,,"0",,,,,"Total agents (more than)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","createdAt__lt","False","string",,,"0",,,,,"Gateway created before this timestamp. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","rdnsScan","False","boolean",,,"0",,,,,"RDNS scan enabled",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","countOnly","False","boolean",,,"0","False",,,,"If true, only total number of items will be returned, without any of the actual objects.",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","numberOfAgents__gte","False","integer",,,"0",,,,,"Agent count (more than or equal)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","connectedRangers__lt","False","integer",,,"0",,,,,"Total agents (less than)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","agentPercentage__between","False","string",,,"0",,,,,"Percentage of agents of the account in this network calculated as numberOfAgents/totalAgents * 100. Example: ""70-80"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","totalAgents__lt","False","integer",,,"0",,,,,"Total agents (less than)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","updatedAt__gte","False","string",,,"0",,,,,"Gateway updated after or at this timestamp. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","tcpPorts__contains","False","integer","int32",,"0",,,"0","65535","Free-text filter by tcp port (supports multiple values). Example: ""80,24"".","@{type=integer; format=int32; minimum=0; maximum=65535}","S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","macAddress","False","string",,,"0",,,,,"The gateway mac address",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","numberOfAgents__lt","False","integer",,,"0",,,,,"Agent count (less than)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","agentPercentage__lt","False","number",,,"0",,,,,"Agent percentage (less than)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","connectedRangers__between","False","string",,,"0",,,,,"The total of non decommissioned agents in the account. Example: ""2-8"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","skip","False","integer",,,"0",,"True","0","1000","Skip first number of items (0-1000). To iterate over more than 1000 items,  use ""cursor"". Example: ""150"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","createdAt__gt","False","string",,,"0",,,,,"Gateway created after this timestamp. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","numberOfAgents__gt","False","integer",,,"0",,,,,"Agent count (more than)",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","new","False","boolean",,,"0",,,,,"True if this is network was first seen some days ago, 3 by default",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Get Gateways","/ranger/gateways","GET",,,,"query","limit","False","integer",,,"0","10",,"1","1000","Limit number of returned items (1-1000). Example: ""10"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways","451",,"4520","Get the gateways in your deployment that match the filter from a Ranger scan. 
Ranger requires a Ranger license."
"Gateways","Update Gateways","/ranger/gateways/update","POST",,,,"body","body",,,,,"0",,,,,,,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways/update","451",,"4520","Change the status of filtered gateways discovered by Ranger. You can set the archived status, whether the network behind the gateway may be scanned by Ranger, and whether Ranger will scan only local networks."
"Gateways","Update Gateway","/ranger/gateways/{gateway_id}","PUT",,,,"path","gateway_id","True","string",,,"0",,,"100000000000000000",,"Gateway ID. Example: ""225494730938493804"".",,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways/{gateway_id}","451",,"4520","Change the Ranger scan configuration for a gateway that Ranger discovered"
"Gateways","Update Gateway","/ranger/gateways/{gateway_id}","PUT",,,,"body","body",,,,,"0",,,,,,,"S1 MGMT API","2.1","2.0","Gateways","/web/api/v2.1/ranger/gateways/{gateway_id}","451",,"4520","Change the Ranger scan configuration for a gateway that Ranger discovered"
"Groups","Get Groups","/groups","GET",,,,"query","types","False","string",,,"0",,,,,"A list of Group types. Example: ""static"".","@{type=string; enum=System.Object[]}","S1 MGMT API","2.1","2.0","Groups","/web/api/v2.1/groups","451",,"4520","Get data of groups that match the filter. Best practice: use as narrow a filter as you can. The data can be quite long for many groups. The response returns the ID of each group, which you can use in other commands."
"Groups","Get Groups","/groups","GET",,,,"query","name","False","string",,,"0",,,,,"Name",,"S1 MGMT API","2.1","2.0","Groups","/web/api/v2.1/groups","451",,"4520","Get data of groups that match the filter. Best practice: use as narrow a filter as you can. The data can be quite long for many groups. The response returns the ID of each group, which you can use in other commands."
"Groups","Get Groups","/groups","GET",,,,"query","accountIds","False","string",,,"0",,,"100000000000000000",,"List of Account IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Groups","/web/api/v2.1/groups","451",,"4520","Get data of groups that match the filter. Best practice: use as narrow a filter as you can. The data can be quite long for many groups. The response returns the ID of each group, which you can use in other commands."
"Groups","Get Groups","/groups","GET",,,,"query","groupIds","False","string",,,"0",,,"100000000000000000",,"List of Group IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Groups","/web/api/v2.1/groups","451",,"4520","Get data of groups that match the filter. Best practice: use as narrow a filter as you can. The data can be quite long for many groups. The response returns the ID of each group, which you can use in other commands."
"Groups","Get Groups","/groups","GET",,,,"query","sortBy","False","string",,"id,name,type,rank,siteId,createdAt,updatedAt,description","8",,"True",,,"The column to sort the results by. Example: ""id"".",,"S1 MGMT API","2.1","2.0","Groups","/web/api/v2.1/groups","451",,"4520","Get data of groups that match the filter. Best practice: use as narrow a filter as you can. The data can be quite long for many groups. The response returns the ID of each group, which you can use in other commands."
"Groups","Get Groups","/groups","GET",,,,"query","siteIds","False","string",,,"0",,,"100000000000000000",,"List of Site IDs to filter by. Example: ""225494730938493804,225494730938493915"".","@{type=string; minimum=100000000000000000}","S1 MGMT API","2.1","2.0","Groups","/web/api/v2.1/groups","451",,"4520","Get data of groups that match the filter. Best practice: use as narrow a filter as you can. The data can be quite long for many groups. The response returns the ID of each group, which you can use in other commands."
"Groups","Get Groups","/groups","GET",,,,"query","updatedAt__lt","False","string",,,"0",,,,,"Updated at lesser than. Example: ""2018-02-27T04:49:26.257525Z"".",,"S1 MGMT API","2.1","2.0","Groups","/web/api/v2.1/groups","451",,"4520","Get data of groups that match the filter. Best practice: use as narrow a filter as you can. The data can be quite long for many groups. The response returns the ID of each group, which you can use in other commands."
"Groups","Get Groups","/groups","GET",,,,"query","sortOrder","False","string",,"asc,desc","2",,"True",,,"Sort direction. Example: ""asc"".",,"S1 MGMT API","2.1","2.0","Groups","/web/api/v2.1/groups","451",,"4520","Get data of groups that match the filter. Best practice: use as narrow a filter as you can. The data can be quite long for many groups. The response returns the ID of each group, which you can use in other commands."
"Groups","Get Groups","/groups","GET",,,,"query","skipCount","False","boolean",,,"0",,"True",,,"If true, total number of items will not be calculated, which speeds up execution time.",,"S1 MGMT API","2.1","2.0","Groups","/web/api/v2.1/groups","451",,"4520","Get data of groups that match the filter. Best practice: use as narrow a filter as you can. The data can be quite long for many groups. The response returns the ID of each group, which you can use in other commands."
